Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Composer,Artist,Licensed,official_video,Album_type,0,1,2
0.2236485429999999,4.0,-7.72916094211311,0.219,0.10498796356085621,0.033756745545785866,0.000354894912,0.526,86.055,252360.0,295026831.0,588177.1543334137,27414643.0,0.0,19.0,1.0,1.0,1.7256327841890993,-3.075803142887018,-0.8515751608896945,0.8447939595396907
0.4986772570000001,6.0,-4.699,0.323,0.0240260094753017,0.0,0.0002371766589999,0.56,89.767,238600.0,27097198.0,189648.0,90396204.93431988,3.0,68.0,1.0,1.0,2.0,-3.3724923813679384,-0.490571518697887,1.3746625123115253
0.133432831,10.0,-8.914,0.0319,0.1404354829154889,0.0,0.0003034644479999,0.771,94.736,227653.0,18701629.0,554859.5318196916,402838433.0,6.0,23.0,1.0,1.0,2.0,-1.5047200292551917,2.1545276204516375,1.5236815621972488
0.020123648,2.0,-12.346270155198464,0.0501,0.669921875,0.1845823060190771,0.002197,0.354,205.846,188238.0,84586171.93909198,2539804.0,947117209.0,10.0,39.0,1.0,1.0,1.0,-1.6707712335373566,-3.622438421164008,0.39863307760098315
0.120553784,7.0,-10.407,0.0312,0.2040449684074478,0.0944,0.2348851129999999,0.373,79.255,229827.0,9091676.0,116240.0,109527635.0,5.0,63.0,1.0,1.0,2.0,-2.960416993804322,-0.5769325861294973,2.535646979202646
0.322828856,10.0,-10.456,0.0472,0.2062516749180576,0.000982,0.02826969767369967,0.828,117.743,235693.0,79796.0,1240.0,82300943.0,0.0,42.42802382947007,0.0,0.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.0523136239999999,8.0,-6.665,0.0399,0.246491883,0.0,0.001331,0.488410799948096,116.25834443962002,143531.0,2876944.0,554850.671551709,39109023.0,7.0,17.0,1.0,1.0,2.0,-2.8501827095115124,0.9941447640385731,3.264248732717193
0.4855876560000001,9.0,-10.915,0.0341,0.005929741,5.3e-06,0.0011248639999999,0.812,159.996,202000.0,350629.0,9782.0,22699812.0,5.0,51.0,1.0,1.0,1.8274510017873813,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.3313738879999999,4.0,-7.881,0.0379,0.000481890304,0.0,3.8614471999999984e-05,0.708,160.697,226267.0,613769.0,6355.0,49600732.0,7.0,8.0,0.0,0.0,2.0,-1.6031189187392574,1.8783362673050596,4.405282746715508
0.065939264,4.0,-12.366,0.0256,0.2032974719999999,0.00143,0.0011248639999999,0.867,94.285,153413.0,4274543.841823891,75178.65723828608,12787820.0,10.0,38.0,1.0,1.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.037595375,7.0,-13.534,0.034,0.0251537569999999,0.00845,0.0006630548479999,0.824,122.239,222533.0,7508.0,141.0,24754190.0,4.0,56.0,1.0,1.0,2.0,-1.2869497534828904,3.564051023116094,1.4006217702064037
0.0006405039279999,9.0,-17.696,0.08630357635775762,0.5393531439999998,0.000259,0.006967871,0.43472295792776205,90.666,225898.3088556155,647837.0,11454.0,20386329.0,5.0,23.0,1.0,1.0,1.8994690363842122,-0.31604524152944746,2.505970473582247,1.2109786703544971
0.36314991691637766,5.153640969040689,-6.280940479749023,0.10955571210916418,0.0054517759999999,0.000622,0.001520875,0.68,123.57,215470.01473182064,26276321.0,239386.0,449706835.0,6.0,23.0,0.0,0.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.089314623,0.0,-13.148,0.0303,0.1092153519999999,0.00105,0.000985074875,0.523,121.989,268867.0,418605.0,1367.0,145647003.0,5.0,34.0,0.0,0.0,2.0,-0.8028933742220954,5.141252339002977,-5.119320171809255
0.5863762529999998,5.273993759637065,-6.968,0.0282,0.0721600456223506,1.15e-05,0.075151448,0.919,129.881,161440.0,2909425.0,17713.0,247489800.0,2.0,38.0,0.0,0.0,2.0,2.0449440869245357,4.467414498121083,-2.6537718729325883
0.413493625,5.240753443756072,-6.259966639822332,0.0291,0.003581577,4.33e-06,0.7635519440000001,0.582,119.44839572116635,242413.0,48359522.0,218216.0,96440613.63911785,7.0,39.0,0.0,1.0,2.0,2.858138899359796,2.2063961252986344,-0.3801536358332227
0.7685752960000001,2.0,-4.316,0.08151817206448261,0.006644672,9.9e-06,0.004173281,0.5798295561036971,136.993,221720.0,22304997.0,119571.0,86373299.83332637,8.0,90.0,1.0,1.0,1.7900138128478325,2.686067863686813,1.718360469642797,-0.23637486208057826
0.273359449,9.0,-5.534,0.10758270983187507,0.002146689,0.02464759524624792,0.019902511,0.408,83.405,268600.0,268948.0,4324.0,66214013.0,5.0,37.0,0.0,0.0,2.0,1.3678116965991967,3.365255090249896,-1.68067994166808
0.3518958159999999,7.0,-11.262,0.0283,6.331624999999999e-06,0.0,0.082881856,0.6029402072322732,137.145,290064.0,746247.0,12264.0,34702661.0,3.0,38.0,0.0,0.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.2386165803440333,0.0,-8.233,0.0291,0.017984728,0.027616899557318025,0.8930563469999999,0.42414481951096894,121.961,293227.0,49623825.0,134217.0,130092726.0,10.0,90.0,1.0,0.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.5863762529999998,9.0,-5.325,0.032,0.016974593,1.31e-05,0.033386248,0.559,120.04,295013.0,11323375.0,58787.0,42896611.0,0.0,90.0,1.0,1.0,2.0,0.8585056105751714,0.35342933933086207,-0.8926739620258459
0.034328125,0.0,-11.515,0.0275,0.0466559999999999,0.0,0.001442897,0.151,81.638,173373.0,190480.0,554850.6391033249,32957886.0,4.0,67.0,0.0,0.0,2.0,1.5171443264997038,3.7867907370862555,-2.664107274101355
0.5990771069999999,9.0,-6.219811798134401,0.0557,2.9791e-08,0.0337,0.088121125,0.503,172.676,194867.0,29241488.0,497777.0,411824343.0,8.0,10.0,0.0,0.0,1.815037549168091,-1.8832074143826412,5.699571974282794,-5.773641852196377
0.3594254309999999,2.0,-5.503,0.0352,2.4389e-08,0.000275,0.0008519713919999,0.5679370105237005,112.305,225760.0,618870.0,5975.0,217864540.0,5.0,33.0,0.0,0.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.529475129,5.215986238388936,-5.754,0.0539,2.4642171e-05,0.000234,0.0007510894289999,0.559,119.651,184360.0,4892898.0,44216.0,144532527.0,10.0,49.0,0.0,1.0,2.0,1.691676621296953,3.6488831511750663,-2.1374448680013645
0.8492781229999998,10.0,-3.225,0.1030520273148064,3.3076161000000006e-08,3.78e-05,0.000721734273,0.487,102.238,132853.0,2803490.0,29580.0,68990772.0,8.0,49.4676086720719,0.0,0.0,2.0,2.0056545226254388,2.9288020862804487,-3.0628616594091596
0.563559976,1.0,-5.603,0.0816,0.0382897664424601,0.00128,0.000129554216,0.573,122.82756512920446,270680.0,47965180.0,167010.0,83256610.0,5.0,65.0,0.0,0.0,2.0,3.406273974660081,2.4520701035704793,-3.7545743171922434
0.426957777,5.360613444826046,-5.002,0.119,0.0280026239238145,0.0,0.0003579109999999,0.424,120.057,225819.7334248716,43353422.789946064,327637.64455127233,61921081.0,4.0,85.0,0.0,0.0,1.0,-1.4327412825328605,4.605913300109042,-5.61524984452454
0.4331896898122304,0.0,-5.122,0.0434,8.288185599999999e-05,6.31e-06,0.0001183707709999,0.828,148.018,235467.0,4271710.0,36679.0,49106055.0,2.0,5.0,0.0,1.0,2.0,1.9208440975820993,0.9367410016023261,-1.893934791065241
0.1457871102374839,4.969908986508163,-10.595,0.0426,0.119823157,0.147,0.001092727,0.263,128.026,225042.02236838525,240714.0,2883.0,53498466.0,6.0,75.0,0.0,0.0,2.0,-0.6409209777405005,-2.9899882572724623,-1.3731929110567325
0.3870908955243267,4.959940945262673,-5.737,0.10459632561276264,8.412323840000001e-07,0.000177,0.0006382773809999,0.433,111.0,261840.0,3929494.0,554850.7217852157,104908784.80483921,2.0,27.0,1.0,1.0,2.0,0.5544393569549271,0.8648737181331629,-0.6673062634002789
0.4844409234389418,5.0,-4.496,0.10690367639965655,0.002628072,0.00643,0.0001609891839999,0.5891115158653669,77.677,201360.0,4625811.0,554850.7739790275,35744541.0,5.0,44.74238978546995,0.0,0.0,2.0,1.3279789161808784,1.1364518797816778,-2.358920753191285
0.0011248639999999,6.0,-22.14482702381248,0.0445,0.921167317,0.46986373769948797,0.0016851589999999,0.162,120.484,221758.90288000886,15711126.0,244788.0,193705968.0,6.0,8.0,1.0,1.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.030959144,5.0,-18.197,0.0407,0.8358968879999998,0.676,0.000709732288,0.2,75.056,247808.0,17645535.0,224423.0,141143374.0,7.0,63.0,1.0,1.0,3.0,-2.346240902243289,2.018120896781091,3.4656434322888496
0.004096,4.0,-21.04,0.0664098926289377,0.958585256,0.0176,0.001442897,0.395,169.898,239508.0,8471245.0,78690.0,79455335.0,5.0,90.0,1.0,1.0,2.0,-0.6404843089426154,3.269409668155931,6.367421673932168
0.0396155939541568,4.654268754785914,-20.696,0.0317,0.941192,0.263,0.002000376,0.296,90.928,307698.0,18188095.0,161891.0,111668452.0,5.0,80.0,1.0,1.0,2.0,-0.9400880782219204,4.030461806267136,4.506403942207788
0.0394547932684927,4.0,-19.991,0.0304,0.8682506639999998,0.847,0.000955671625,0.252,140.096,135444.0,1221363.0,17659.0,53987535.0,7.0,85.0,1.0,1.0,3.0,0.7156670886606393,1.2400038280440666,1.6680029999835946
0.0031121359999999,3.0,-19.585,0.0389,0.961504803,0.0688,0.0012250429999999,0.3909545367074919,102.88883659949234,284131.0,7317644.0,49505.0,115351781.0,2.0,26.0,1.0,1.0,2.0006302189270304,-0.3434606329358689,4.2947876706234505,4.705966001341708
0.004330747,0.0,-18.131,0.0489,0.794022776,0.751,0.001520875,0.356,142.119,168040.0,1238928.0,11495.0,93762318.0,8.0,56.95980110025687,0.0,0.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.099897344,7.0,-9.657,0.0304,0.2002016249999999,0.0,0.023046209297048446,0.446,124.97,364613.0,73669377.09720415,1315.0,66599419.0,6.0,58.0,0.0,0.0,2.0,5.157560269176623,1.1118945483311902,0.13700584681011205
0.0404876178724321,4.0,-18.645,0.0339,0.979146657,0.908,0.000719323136,0.369,104.81896051754389,133267.0,1097364.0,23871.0,31119978.0,5.0,51.0,0.0,0.0,2.0,2.2120261981891116,2.7118882038737446,2.6039877035422285
0.092345408,10.0,-10.422,0.0307,0.2047198135254123,0.00228,0.3270827689999999,0.189,113.066,222519.66465286142,240025467.0,1279053.0,374908872.0,10.0,74.0,0.0,0.0,2.0,0.9648798047434884,2.8231493197968045,0.7837672422599535
0.019902511,7.0,-12.238,0.091,2.460375e-06,0.00138,9.7972181e-05,0.742,111.485,226240.0,63789393.0,519736.0,320875067.0,2.0,20.0,1.0,1.0,2.0,-2.6852630917711684,0.22693560602306798,2.8732072764823258
0.967361669,9.0,-4.613,0.09524899085195963,1.0612080000000003e-06,4.45e-05,0.0869383069999999,0.84,126.47,352906.0,82384309.0,678837.0,194870867.0,3.0,63.0,1.0,1.0,1.7970204024221035,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.300763,2.0,-12.759,0.0438,0.0092609999999999,0.000426,0.038047304859970696,0.91,120.75,215173.0,57418794.0,348189.0,173523531.0,10.0,23.0,1.0,1.0,2.0,-2.6096491182681683,0.2174660392769754,2.978196093830645
0.8043570000000001,10.0,-6.2198907986507646,0.125,7.077887999999998e-06,0.0022,0.0011910159999999,0.376,195.815,280000.0,25115573.0,196994.0,89798826.0,10.0,85.0,1.0,1.0,2.0,-2.129061453997877,-0.8298065581467469,2.8558012392272154
0.3328125569999999,6.0,-6.219879037055704,0.0427,6.028568e-06,5.63e-06,0.0280944639999999,0.491103285076185,123.17592559397025,265320.0,6052700.0,72433.0,7981736.0,10.0,63.0,1.0,1.0,2.0,-1.9277321958462381,0.13609926206126394,3.579354646650705
0.1501392090608103,2.0,-10.457,0.0321,0.0006405039279999,0.000388,0.008242408,0.639,135.406,178987.0,6214045.0,52412.0,66628334.0,10.0,90.0,1.0,1.0,2.0,-1.961032413446705,-0.9595658639921393,2.695914904299848
0.129554216,1.0,-8.825,0.0453,6.3521199e-05,0.0847,0.000302111711,0.727,114.832,347667.0,73673723.67525135,183216.0,64530419.0,6.0,46.45079961827479,1.0,1.0,1.8983895491532834,-2.626802551352596,0.23936525249249152,2.941054683490398
0.7610484970000001,6.0,-2.926,0.113,4.8228544e-08,6.92e-05,0.007189057,0.658,128.04,186210.0,52877.0,893.0,443481299.0,0.0,23.0,0.0,0.0,1.0,-0.00572749997607004,4.5696441237483825,4.116159003572729
0.469097433,5.0,-6.932,0.07758480544092661,0.022188041,0.79,0.002406104,0.43822503461400075,124.431,208600.0,76279956.0,561800.0,219078589.0,4.0,8.0,1.0,1.0,2.0,-2.754512953729888,1.8018908087628804,2.257354293700661
0.371694959,6.0,-12.734,0.048,0.1038229999999999,0.00121,0.085184,0.972,120.79228166072453,220733.0,418957377.0,3435429.0,262132318.0,6.0,47.54789271046487,1.0,0.0,2.0,-0.41357952297166634,2.617133949796119,2.890237892142986
0.6162950509999999,7.0,-7.033,0.0362,0.002197,0.000912,0.0869383069999999,0.5908019500864088,115.118,261267.0,180559851.0,562640.8151000347,110735153.0,7.0,49.0,1.0,1.0,2.0,-1.1791612687176243,2.614743667391604,2.7867712255634416
0.653972032,0.0,-6.427,0.106,0.0006814719999999,0.124,0.002146689,0.804,122.75249022318128,242240.0,73669659.41666687,73583.0,130718006.0,2.0,37.0,0.0,0.0,2.0,-0.9621302550645463,5.892672318461131,-4.546097506424404
0.7121219570000001,5.385846282896006,-6.509,0.036,0.0241375689999999,0.00816,0.010941048,0.966,126.143,351573.0,52877.0,893.0,81018008.0,8.0,19.0,0.0,0.0,2.0,-0.00572749997607004,4.5696441237483825,4.116159003572729
0.438976,2.0,-6.009,0.105,4.0001688e-05,-0.030437816830791248,0.0297909999999999,0.902,128.976,276080.0,283117873.0,1373934.0,76312247.0,2.0,1.0,1.0,1.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.3713023514291546,0.0,-5.961,0.0367,0.010648,0.0,0.0233936559999999,0.93,112.517,242187.0,14631119.0,112003.0,118247658.0,10.0,58.0,1.0,1.0,2.0,-1.8993027754234066,2.617814873276949,3.602867549605823
0.663054848,10.0,-4.729,0.0792,1.96122941e-07,0.545,0.03279501575951139,0.969,123.996,227835.9665722158,76279956.0,561800.0,13070905.0,2.0,63.0,1.0,1.0,1.0,-2.754512953729888,1.8018908087628804,2.257354293700661
0.3795543051496196,1.0,-5.843,0.0293,0.0233936559999999,0.022144731502576828,0.0278181269999999,0.5418955212288278,131.659,225627.0,68250778.0,360042.0,109993895.74860217,4.0,80.0,1.0,1.0,2.0,-1.8298295920208811,1.5146519375931664,3.146511355823821
0.0432435509999999,4.8913259197594,-16.842,0.0463,0.1105919999999999,0.0176,0.001520875,0.45,101.384,182653.0,47676885.0,335189.0,193343622.0,8.0,38.0,1.0,1.0,2.0,-3.1923003115711768,-3.3028830491113212,0.11510098285087017
0.5373677969999998,0.0,-9.02,0.0737,0.1446843587866543,0.109,0.665338617,0.344,106.859,134267.0,8726124.0,58294.0,9999321.0,10.0,55.365408570262915,1.0,1.0,1.8767074518182705,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.047045881,9.0,-14.398,0.0499,0.241804367,0.00119,0.0036522639999999,0.612,187.711,152867.0,1240905.0,9102.0,142956049.0,10.0,1.0,0.0,0.0,2.0,-0.1598459371494879,1.5486517641460116,1.9353026620666074
0.017779581,2.0,-13.868,0.0272,0.430368875,0.00105,0.0029859839999999,0.201,73.36,212667.0,73730283.37333359,442638.0,82658228.0,4.0,90.0,1.0,1.0,2.0,-3.051294907936743,-2.249150565017528,-0.32244099180670893
0.121287375,10.0,-13.877,0.0422,0.1038229999999999,6.98e-05,0.003869893,0.528,101.999,247000.0,5249473.0,554850.8362013795,36940149.0,6.0,44.0,0.0,0.0,1.882290881009307,1.9287193906354718,4.4552028255660865,-0.19905044244099324
6.4e-05,4.0,-19.994,0.0405,0.7991787520000001,0.00178,0.001331,0.418,117.136,138600.0,20875687.0,105516.0,90453325.36480346,5.0,51.75230349617135,0.0,1.0,2.0,-3.2436106249188605,-1.5689330320541781,0.6150154061093966
0.633839779,4.0,-6.223197847095836,0.085,0.000302111711,0.00201,0.8792179119999999,0.36,112.228,156173.0,12672554.0,59786.0,1948126.0,8.0,90.0,0.0,0.0,1.0,2.8002653499939685,1.3992515683052993,0.9835077264336186
0.093576664,2.0,-12.44,0.0332,0.5043583360000001,0.17312198947220941,0.0029242069999999,0.54,108.65569261194828,287627.0,23357100.0,554867.9500410762,61905067.0,2.0,4.0,1.0,1.0,2.0,-2.7760996683064145,0.7485274579538704,1.7228456151152844
0.143055667,1.0,-14.647,0.0311,0.145531576,0.0564,0.0215596526774477,0.723,148.03,227801.37274464106,73669384.8918374,22232.0,19385881.0,2.0,48.0,1.0,1.0,2.0,1.3232929330672463,2.4547476625540936,2.1571735495108793
0.1981552869999999,5.13742594394163,-10.964,0.0376,0.006331625,0.0,0.066923416,0.908,150.566,183307.0,91274010.0,423722.0,762844275.0,10.0,29.0,1.0,0.0,2.0,-3.1237353916014716,-1.2399996551379442,-2.0342492176443767
0.143877824,8.0,-10.266,0.0309,0.0494308629999999,0.00254,0.001520875,0.797,86.204,205613.0,4302880.0,38657.0,259257572.0,10.0,34.0,1.0,1.0,2.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.006644672,9.0,-18.758,0.0959,0.5948233209999999,0.343410261872514,0.011852352,0.334,77.464,155453.0,4374454.0,54558.0,130259092.0,10.0,55.25811803012922,1.0,1.0,2.0,-0.3802597812561248,2.6985239910849685,0.25801815824283064
0.158340421,0.0,-7.851,0.11134492736901955,0.284890312,0.046304544075044016,0.0007991787519999,0.693,93.744,197160.0,23502353.0,131987.0,80883600.0,0.0,28.0,0.0,0.0,1.794610301773302,-1.9493409590231578,2.523138017750237,4.482142154598687
0.0224257679999999,4.821270668993098,-12.207,0.0339,0.125751501,8.3e-06,0.0035118079999999,0.563,67.409,274040.0,4925805.0,69344.0,170421395.0,0.0,13.0,1.0,1.0,2.0,-0.22024407185763742,2.5917024753224687,-0.021047956628299502
0.1085313329999999,4.0,-10.266,0.09462228592777552,0.021024576,0.0139,0.002515456,0.182,143.532,260387.0,11013537.0,554852.4576453898,106432184.0,7.0,79.0,1.0,1.0,2.0,-2.9177396923777494,-1.9395629585582244,-0.7061481655373975
0.4003155529999999,0.0,-7.36,0.10181994827620545,0.0251537569999999,0.06434077154104494,0.028652616,0.5211481412039524,176.717,226760.0,73669377.25924352,6132.0,90734138.05361782,7.0,76.0,0.0,1.0,1.8276578275466449,-2.8755031438667205,-0.6503814801263909,1.0649171410870626
0.3639943439999999,7.0,-7.139,0.0445,0.0052680239999999,0.0,0.03975116720279823,0.955,121.93058073054246,224559.28386665304,5316213.0,25987.0,77102680.82352337,5.0,10.0,0.0,0.0,3.0,8.646351009795627,-1.2615494237192773,-0.29134027118348343
0.1290644112773954,4.961447391542783,-11.165,0.0285,0.0428749999999999,3.52e-05,0.028582690021026314,0.597,75.798,272160.0,7383344.0,64580.0,84802486.0,8.0,48.2872228490231,1.0,1.0,2.0,-0.2660035135608777,2.678914293913352,0.2393603676473109
0.0432435509999999,7.0,-8.296,0.0286,0.055742968,0.00108,0.0005158496079999,0.235,140.804,249627.0,4731304.0,33336.0,75829585.37484789,8.0,39.0,1.0,1.0,2.0,-3.078927446186956,-2.5119744709867966,-1.0495810515418615
0.0243889999999999,4.0,-17.117,0.139,2.1717639000000004e-05,0.0,0.1861694109999999,0.506,92.409,221260.57563319366,351401822.0,2549466.0,518080621.0,8.0,85.0,1.0,1.0,2.0,-2.1761872057783416,-1.083981555587432,1.0936616378463486
