Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Composer,Artist,Licensed,official_video,Album_type,0,1,2,id
0.2854304932295532,5.298939848458682,-6.9283423246410925,0.906,0.016777216,2.75e-05,0.0028032209999999,0.472,84.53,180093.0,1628.0,17.0,77230681.36068028,5.0,32.0,0.0,0.0,1.6093116826098708,0.210174626671667,3.065937793541939,-2.3053325892221537,18978
0.0261980729999999,6.0,-8.639,0.060670911365378,0.679151439,0.0,0.0008252936719999,0.466,89.96,229878.0,85049278.0,807377.0,36195008.0,7.0,37.0,1.0,1.0,1.7896472037549376,-2.9370839660509835,-1.1282560460690023,0.1352928720018791,18980
0.2225450159999999,1.0,-12.312,0.0722,0.1931005519999999,0.000183,0.001331,0.584,93.922,285858.0,86854769.55576852,712567.0,28369423.0,4.0,5.0,1.0,1.0,2.0,-1.7145447097190123,2.672687143094846,3.25736295801732,18981
0.226981,4.94194581613824,-6.887,0.0499,0.036594368,2.14e-06,0.0002476731519999,0.314,97.974,212522.0,9440542.0,92084.0,55399812.0,6.0,78.0,1.0,1.0,1.7659391234162118,-3.259514191772418,-0.5175236992183625,-0.6288211144237704,18982
0.3371535359999999,7.0,-5.583,0.0898215078820477,0.153130375,0.0,0.034328125,0.39,128.849,290867.0,6394744.0,48150.0,26050329.0,5.0,41.0,1.0,1.0,2.0,-1.7602889474785497,5.213644001545336,-2.6633611262341974,18984
0.037595375,10.0,-20.999,0.942,0.133432831,0.0,0.138991832,0.5234431878130066,78.274,94996.0,6583.0,62.0,68751.0,2.0,40.55898603323788,1.0,0.0,2.0,8.646351009795627,-1.2615494237192773,-0.2913402711834834,18993
0.091733851,9.0,-21.157,0.938,0.0136519189999999,0.0,0.0667557488748516,0.4281046267897512,110.368,226226.4823688814,6583.0,500093.6555524288,68235.0,10.0,47.6561667358296,1.0,1.0,2.0,8.646351009795627,-1.2615494237192773,-0.2913402711834834,18994
0.142236648,1.0,-18.233,0.934,0.003944312,0.1620017187419042,0.0632318432059237,0.629,93.402,93439.0,6583.0,62.0,67206.0,8.0,5.0,0.0,1.0,2.0,-2.5976124616558565,0.9465851996271206,-2.273402516207936,18996
0.2989187999564388,2.0,-6.729,0.0701,4.251527999999999e-09,0.105,0.0348188082660388,0.4443177729573888,127.059,205600.0,10667590.0,138627.0,112308681.0,10.0,69.0,1.0,1.0,1.816022187282575,-2.082817621491787,2.526493176239502,3.4417470513815416,19003
0.085766121,4.918476266385517,-5.752,0.0303,0.288804781,0.0,0.0008147805039999,0.4319565449801382,118.74659219037,140179.0,13464796.0,149818.0,91287774.33892187,10.0,48.0,1.0,1.0,2.0,-2.7842481000731274,0.5516651141685984,4.9792501882804725,19013
0.601211584,4.0,-6.629,0.133,0.0035118079999999,0.626,0.007301384,0.198,120.04,257022.0,4783629.0,63082.0,34019784.0,6.0,26.0,0.0,0.0,1.7195090072130923,-3.411437686556686,-1.5919039296994983,0.6607022693357708,19015
0.432081216,10.0,-7.988,0.147,0.1363023873455742,0.0,0.002460375,0.5386838727286839,90.307,155773.0,2544193.0,20755.0,22876281.0,6.0,79.0,1.0,1.0,2.0,-2.0300637139048896,0.8340122509219124,5.128895390924713,19017
0.093576664,9.0,-7.896,0.0551,0.274625,0.000154,0.0006184702079999,0.5027339752426586,128.193,133293.0,-1117062.8974473812,26298.0,22124003.0,7.0,48.0,0.0,0.0,2.0,-2.9342351470136108,-0.1196089600772284,3.5922437686219784,19019
0.241232594113786,9.0,-8.636,0.0295,0.0004709109519999,5.68e-06,0.000217081801,0.41,146.488,450227.0,15271699.0,96566.0,103002999.0,10.0,53.336677568147,1.0,1.0,2.0,-1.0821104108500998,4.030247363501163,3.432033829859092,19023
0.2123710832619142,7.0,-9.725,0.0241,0.168814570112224,0.00124,0.001481544,0.91,121.37548628244475,220693.0,15426688.0,93096.0,12720380.0,4.0,92.0,1.0,1.0,1.853119599940524,-2.470176923351901,-1.343820776077883,0.613636972630002,19024
0.1981552869999999,1.0,-9.942,0.0427,0.0269999999999999,0.0606981792389861,0.000294079625,0.762,79.984,218360.0,295349308.0,2368144.0,275578689.4320239,5.0,56.0,0.0,1.0,2.0,-0.7237895101190052,1.6196709543511223,5.54044008735122,19029
0.143877824,2.0,-11.64,0.0462,0.032157432,0.00094,0.8121662370000001,0.652,117.6013753828087,289027.0,112651672.0,603892.0,256796771.0,8.0,80.0,1.0,1.0,2.072438118861987,-3.8142229028266743,-1.719479627146431,1.4300692467135776,19040
0.1816577407879097,7.0,-11.025,0.0524,0.000620650477,0.00221,0.0010612079999999,0.658,94.395,263747.0,130347119.0,502516.9485412238,84085621.0,6.0,56.0,1.0,1.0,1.8658258345021768,-2.382514204093402,0.9696354677290936,3.3605294740735,19045
0.1413489381331161,7.0,-13.061,0.0299,0.015813251,0.177,0.001331,0.229,140.208,224907.9155430659,30715115.0,115431.0,87770296.59305859,7.0,74.0,1.0,0.0,1.9140758114434504,-3.4675902329426687,-0.8396531894237409,2.272375021550083,19048
0.3748053609999999,0.0,-6.839,0.0321,0.3906178909999999,0.0,0.006751269,0.557,95.263,219894.2957561561,39704803.0,259693.0,290340526.0,3.0,23.0,1.0,1.0,2.0,-3.179299985673269,-2.884234980272369,0.6179825117453225,19049
0.000979146657,2.0,-20.567,0.0509,0.7635519440000001,2.32e-05,0.0002214451249999,0.44,174.874,165427.0,12634339.0,180796.0,91309914.81352612,10.0,50.0,1.0,1.0,2.0,-2.400909663900417,0.7011338011592809,4.119612404080609,19050
0.014348907,4.0,-11.153090508013616,0.0366,0.704969,0.0022,0.015438249,0.468,110.535,217400.0,10930262.0,500095.1040264092,106638958.0,10.0,11.0,1.0,0.0,1.9163414386657671,-1.8306605552049056,2.1935469514426216,5.25071126808194,19054
0.275894451,5.185380892608006,-8.267,0.0789673229229803,0.0248970879999999,0.00241,0.0011576249999999,0.706,97.923,254560.0,60056332.0,648554.0,479283663.0,10.0,78.0,0.0,1.0,2.0,-3.1167604962990074,-1.557012724915972,1.770928653787769,19059
0.030664297,1.0,-12.543,0.0368,0.0011248639999999,0.0559313520655974,0.000553387661,0.957,99.3,194428.0,1500200.0,16990.0,41887927.0,2.0,32.0,1.0,1.0,2.0,-2.359152199103666,0.6261920757198768,4.374818778259712,19063
0.030664297,9.0,-13.487,0.044,0.620650477,0.201,0.000217081801,0.489,110.97759885884656,229573.0,230362.0,2619.0,12187074.0,6.0,44.0,0.0,0.0,2.0,5.627565728160584,1.935755368593285,2.2397023333889328,19065
0.0778544829999999,0.0,-11.556,0.0766,0.463684824,0.0,0.0259071435069553,0.784,110.577,189040.0,11147743.468175806,115058.9775476566,18144945.0,8.0,56.0,1.0,0.0,2.0,-3.434225839333066,-2.050949480902947,-0.7941962660629254,19076
0.7290000000000001,7.0,-5.42,0.134,6.141249999999999e-10,1.94e-06,0.019902511,0.286,183.96,214797.0,28838886.0,500120.20601756,142535144.0,10.0,32.0,1.0,1.0,2.0,8.646351009795627,-1.2615494237192773,-0.2913402711834834,19087
0.308915776,9.0,-6.148,0.0309,0.0272709009999999,0.0,0.000644972544,0.5552302491364479,116.592,226149.74779456417,59266514.0,365211.0,64511762.0,6.0,36.0,1.0,1.0,2.0,-2.4150888436778555,-0.9173633042316668,3.415909974288855,19106
0.1851557172244323,9.0,-10.868,0.0556534933507841,0.778688,1.26e-05,0.000964430272,0.223,103.883,184326.0,1568926.0,36004.0,44538279.0,10.0,80.0,1.0,1.0,1.0,-2.33492872982056,0.971784264640728,1.3639657046175329,19107
0.0084896639999999,4.789144495031744,-13.419,0.0729831220420985,0.901428696,4.12e-05,0.3285089999999999,0.3997202627087344,129.504,253907.0,88697505.0,1143798.0,59712050.0,6.0,23.0,1.0,1.0,2.0,-2.590050794065867,2.707598015507216,0.6384002212592491,19111
0.4949136710000001,8.0,-6.71818475395989,0.0453,9.112499999999996e-11,0.0,0.000909853209,0.5295437542256473,106.392,285200.0,140785484.0,824909.0,281425872.0,8.0,64.0,1.0,1.0,2.0,-2.758956402268008,-2.3245379794653998,0.401596515527386,19125
0.167284151,3.0,-8.46,0.0272,2.8934443000000003e-05,0.000581,0.0016430319999999,0.2,143.899,374333.0,94664906.0,606501.0,164654924.0,10.0,52.0,0.0,1.0,2.0,-2.921406272867101,-2.189874941114036,1.0478475664467517,19127
0.095074818100909,5.0,-16.302,0.0315,0.783777448,0.000756,0.0294335202567421,0.133,136.01,224631.87815716275,6584199.137387797,442.0,75904390.43047994,5.0,75.0,0.0,0.0,2.0,3.3863847023883444,1.7685646917310949,2.978065389882646,19144
0.0789535889999999,10.0,-6.725472118045684,0.0297,0.000611960049,0.00371,0.000332812557,0.627,146.073,274933.0,103564063.0,501312.8221253101,171556706.0,10.0,27.0,1.0,1.0,2.0,-1.7417098445783596,1.6466956062350813,4.728903181586205,19146
0.0482285439999999,10.0,-12.259,0.038,0.101847563,0.0204,0.000833237621,0.701,166.266,440467.0,142751443.0,882395.0,137801079.0,2.0,75.0,0.0,1.0,2.0,8.646351009795627,-1.2615494237192773,-0.2913402711834834,19147
0.523606616,0.0,-8.156,0.301,0.13936195726837,0.0,0.019683,0.528,136.036,249827.0,13840269.0,59814.0,39390397.0,6.0,15.0,1.0,1.0,2.0,-2.889401598558847,-2.3139075219372254,-0.8948270039721393,19163
0.0246421709999999,2.0,-17.56,0.0501,0.7363143270000001,0.907,0.0494308629999999,0.631,106.65,79840.0,170420.0,1380.0,10775742.0,8.0,75.0,0.0,0.0,2.0,-0.4450260962347838,5.960887247594719,-0.8460796695577492,19168
0.1314174616586742,4.956403600988681,-16.134254229236607,0.0571520710527406,0.1463063248705222,0.3872089388419501,0.0038628175571644,0.3942841406864091,113.89371251513388,200604.6812367348,2956560.8092099195,38289.39675890698,78794857.01375018,10.0,86.0,1.0,0.0,2.0,-3.595812798084355,-2.830253329608847,-1.286479782449795,20632
0.2289992636238516,7.0,-9.0842919761117,0.0739234915639791,0.2253902063615832,0.0023474655240028,0.0060575931424246,0.4961660447774039,101.58487542182422,185219.79958136543,11656962.85662584,167157.7523461025,89073224.49398448,5.0,85.0,1.0,1.0,2.0,-3.466733153061413,-3.178007141336524,-0.039126976445753,20636
0.0215355062071566,3.0,-12.944824498667142,0.0883025921591705,0.8328304711042042,0.0156894649543564,0.0021920885779427,0.3077599010825103,111.6009525733968,-72665.43121717373,-12365407.058984086,-81501.90807516736,109706897.80061896,6.0,48.0,0.0,0.0,1.7976111943731856,-0.9136299657786088,-4.453204717707869,-0.859946103917292,20637
0.2072503578316669,6.0,-9.135165393529416,0.2388726288512165,0.0113951656587255,0.3707200977696077,0.0119718864034331,0.3220242196318938,129.32036433477668,554802.6536647055,8144895.38473155,500094.2550847156,86453279.21995214,10.0,89.0,0.0,0.0,1.0,-3.399778455830901,-1.3512919185636847,0.4355144486150683,20655
0.004394091472664,4.621836797792321,-17.219736582809357,0.0584034308381858,0.6273362171325798,0.4858141557682324,0.0073820794379359,0.0561846194729113,50.31251198750705,87691.34485817881,3736757.330343693,48640.73175157907,27880925.01188325,6.0,90.0,1.0,1.0,2.0,-1.4418179113107104,0.9617314731378884,1.0118796436330506,20661
0.042826802699248,7.0,-9.61987938218854,0.1057654359880372,0.0809178201537746,0.0009731818323353,0.0085720292975266,0.6702967848201655,121.31307373287348,274092.276154686,221519166.43154973,1318858.6837686363,337222988.8858849,2.0,17.0,1.0,1.0,2.0,-2.965396808841989,-4.230608672556331,0.3606448482305692,20663
0.1070179478872882,1.0,-9.577291451464545,0.2058908835863566,0.0210558117699735,0.0659550938925521,0.0319977309303662,0.4159139581803279,100.27293607755566,199138.1337007308,-188235202.21444708,-882482.5486926279,130658856.70708022,10.0,26.0,0.0,1.0,2.0,8.646351009795627,-1.2615494237192773,-0.2913402711834834,20666
0.477776576813917,5.0,-3.6136128436755257,0.1420905131889427,0.0782069555577288,0.0056679599740731,0.0363507299967794,0.6527076111085967,120.7620356573396,130843.84099921052,-73881639.53661707,-538114.1480283475,215114933.6535298,2.0,81.0,1.0,1.0,2.0,8.646351009795627,-1.2615494237192773,-0.2913402711834834,20677
0.2742066858654879,5.0,-7.508973485226618,0.0306431505719151,0.1945023662621229,0.0027264950114604,0.0114239617224825,0.1765428874060139,81.44575884775489,227783.03965080535,-18139885.27747284,198483.94450518367,-74641698.26502645,8.0,72.0,1.0,1.0,1.0,-1.5037912171798913,2.659810641934289,-0.6552160455933302,20681
0.2489475714310681,4.0,-8.362273716872174,0.2074277203121555,0.077265013746823,0.0009744212473429,0.0077411896868574,0.45101253293181,130.41299855699236,309498.4121298427,246144160.25346467,1782868.2109309272,278907355.87457323,4.0,72.0,1.0,0.0,2.0,-1.9557738565945784,0.869349984442553,-0.8585282514228169,20686
0.4659584247620766,4.0,-10.549809857475433,0.0053125352297933,5.072247513016911e-06,0.0076193336626392,0.0071832182317063,0.6900005407568561,133.64798906936238,262050.78103881265,191167204.23606893,507684.61618164455,-162848749.4680687,2.0,45.65816704857947,1.0,1.0,1.0,-2.443210087121054,-2.683232271811421,1.304081194876534,20691
0.0151788434332555,7.0,-14.888519109033982,0.1316217440441474,0.5893561875188446,0.301815445545245,0.0307147890892425,0.2562861621050429,110.7176974801305,21623.527557002497,-4663183.431460078,-76295.82344906233,83045760.27340701,10.0,90.0,0.0,0.0,2.0,-2.065052467496657,-4.218922772244171,-0.1054778021144459,20692
0.0202451275699119,5.0,-13.473841459683984,0.1498411770562043,0.9876388099361714,0.1867468004512313,0.0008555485655339,0.8997365801061747,108.5372241271209,155337.1487646727,14272480.71043378,500096.8792393229,33513579.003614027,2.0,1.0,0.0,0.0,1.839054326514891,-1.7259915170375413,0.3882395472807872,0.5293838303679521,20697
0.1079828846433373,5.0,-14.996366956444533,0.0944615685543026,0.0020449456144041,0.1874344490042749,0.0597264692385458,0.4130388715058734,120.01417643212606,226272.71128500844,6432380.693275517,70398.22230879935,10766324.96535395,10.0,33.0,1.0,1.0,2.0,-2.7631882734889075,2.137473775059688,4.48966172757151,20698
0.0009142423743787,4.0,-6.721365937064523,0.0977157164233977,0.000267455635027,0.0026319881529483,0.0062069095137794,0.4929399519066981,117.70430734184912,173110.84335346112,99206120.95124646,-29088.97043737885,97634799.59399188,5.0,47.0,1.0,1.0,2.0,0.1139095704564397,2.032694626710194,-2.248496646113326,20702
0.1652854656009357,9.0,-8.835679846624979,0.1647877331751384,0.1546387379905679,0.0018280399999397,0.0262437951676243,0.4634938482867422,124.66635776374618,198654.054935214,93923673.6826352,757875.8816316576,523358773.4335717,2.0,31.0,0.0,1.0,2.0,-3.741119028281612,-2.5453438533152344,-0.7102049966018654,20716
0.7565577665035043,5.521711179762604,-2.050088348665821,0.0473076448967138,0.0414451359463003,-0.0035654076746826,0.0137601758915895,0.6016331102334742,141.55070753713244,195655.269780795,338482375.7663208,2848381.4930126406,273068165.5069802,8.0,49.32518111841693,1.0,1.0,1.0,-1.638215687270668,3.7914669109704486,0.0975050160659626,20717
0.5541487289626621,5.0,-6.765833534587577,0.2330172555370491,0.0039567991924858,0.0661040917808871,0.0580125080972576,0.517975095557701,113.82585732232126,427291.63829853886,4971498.039091883,936.0325338108596,544813.9354980141,10.0,49.97286838834546,0.0,0.0,1.8752223936241497,-1.3164760211821616,3.4300470038489523,0.4822463217531696,20719
0.0113089355829094,6.0,-6.754672933758311,0.2181837960189305,0.0031605911844156,0.0039667367111085,0.0077023693151625,0.6243807846111197,111.23424653153978,242496.89698934427,-16973147.705095753,-340621.1697704793,-30637834.115750253,2.0,93.0,1.0,0.0,2.0,-3.2288964447006148,-1.8860252057960347,-0.4000736456598158,20721
0.1545793966502952,8.0,-8.944946242658448,0.1123940500605419,0.3874281227073161,0.1185638848002653,0.0363749284467072,0.7208785623045629,117.63152472141589,439145.4259693454,20253366.02887601,-9349.05588233716,121416194.39075547,7.0,56.0,0.0,0.0,2.0,1.797357893916725,1.3560390085914409,-0.1585710991022181,20722
0.1038779881906159,7.0,-4.117104472955191,0.0996971509774258,0.1729878221207299,0.0704857220039195,0.0204599949741544,0.4130045637827774,150.47729314986492,-41351.75163356567,3183356.631083808,72600.36085772647,180456656.1431322,10.0,93.0,0.0,1.0,1.0,-2.9242517355621285,-3.936333833448486,-0.6508774471341905,20737
0.0085594990392021,5.268028987084355,-16.868456437536192,0.0613111257704358,0.2130940936743194,0.2545977165939776,0.0019695036733106,0.5156878183371189,96.1689965670746,-212458.0926117588,11072104.388934016,123570.89561968754,-27875833.527385727,10.0,93.0,1.0,1.0,1.0,-2.417639981253973,4.590868744197299,-4.757693952361932,20743
0.3365558907928444,0.0,-9.524649734233105,0.0272555519358467,0.1649669810576524,0.0046273338210409,0.0027530620824617,0.4187541508547119,106.90459839547376,240905.95147649795,18355134.270946816,500100.5092683868,72270694.05872566,8.0,80.0,1.0,1.0,1.873171303410238,-3.7056631755243528,-4.383487253954521,-0.2397947226818663,20748
0.0915648053195608,2.0,-8.064443048481188,0.0879958073143468,0.0928368906227648,0.5016992708148018,1.182281880289978e-06,0.3325642858226781,94.85029902781136,400929.23088434886,11283177.402882442,75063.6225156635,70193745.24140877,10.0,85.0,1.0,1.0,3.0,-2.8176257850750543,-3.726675124073733,-1.6189256742973537,20750
0.0603254451527749,5.0,-6.127096483544409,0.0130458277436818,0.0165898271933396,0.0009255060374937,0.0064836373591173,0.5198876320744628,80.13594429011303,274034.0287057218,317972324.65481687,1850454.5223603025,18790919.78927405,8.0,1.0,1.0,1.0,1.746586848586816,-2.574265039558077,-3.634471773231615,-0.8871315825351025,20752
0.0619836277472517,3.0,-10.286662906292102,0.2937341159561578,0.134735935503366,0.137152752185321,0.0456060778407874,0.5532726544171129,120.84598952766775,-153305.46885077385,-14810415.614923544,34267.05916372208,1440788.5439981597,6.0,47.64819947648546,0.0,0.0,3.0,-3.021648857221538,-2.4401989941156104,1.1212914867912676,20753
0.1691104109332368,3.0,-11.610660803848404,0.2467808840451269,0.0397950867928905,0.0004971029022598,0.0012110187878486,0.171220762338993,95.87680326096344,287235.15070991794,-87232667.42648748,-694403.0781647143,-37554097.28808159,9.0,51.71365984974231,1.0,1.0,2.0,-3.029399608410144,-3.171649725402073,0.4146570660496981,20757
0.451462088314784,4.98703154515606,-2.7137079091434906,0.1230207135824834,3.908658705941662e-06,0.0008714863710809,0.050865588266488,0.4293179186289942,113.90944982656887,137390.0748751928,95619884.7031116,701885.3257695986,154224667.6414203,0.0,43.86383528871518,1.0,1.0,2.0,-1.4149508510026567,0.7766259292940074,-3.669475766752809,20758
0.0304856114796326,4.967742997047179,-11.9789989816638,0.0224180514836947,0.3135349669710314,0.0607781273275748,0.0065183456630407,0.5365459466636314,100.59524376089696,389321.164517716,12781790.05851289,74643.34059177178,26573333.439375576,4.0,46.99953366128719,0.0,0.0,2.0,-1.7574886714190596,4.415267104022366,-5.600123553854324,20760
0.0196338033028514,5.0,-6.731949860924533,0.0922994713480799,0.0011538069049374,0.0001048397149847,0.0001000362511253,0.6976559557203039,128.85814765037284,228568.7974578137,48719626.28956606,-165630.12313748617,169915710.01283544,10.0,58.0,1.0,1.0,1.0,-2.558445192296673,-3.551059465580245,-0.4709668114064651,20771
0.0659122760005962,4.0,-19.80135621760476,0.0333930814029401,0.2051264119314409,0.4191796158969163,0.02350313154026,0.4415798127782615,97.63190564920257,166288.1078928247,2046996.6518419376,31019.61748908356,659670.5600157157,3.0,19.0,1.0,0.0,3.0,0.3018540928805679,5.071401140374045,4.782262440385873,20772
0.2739342021723387,2.0,-7.51785727501878,0.2378930138647381,0.0171431441129976,0.0012890530102426,0.1294892845757253,0.6459376905154081,65.15360852999792,227836.4506322825,186267744.89299864,1240108.614050574,186258858.05292565,10.0,45.53787151021114,1.0,1.0,1.0,4.223737070569879,1.4274212130932271,-0.7201846298302563,20777
0.1768913309899257,7.0,-15.4350318700032,0.1326666724742271,0.2885869470115296,0.0878575182397349,0.0087167063304,0.5669488356835439,121.21316889781836,-78684.06821289836,12554745.666573493,98398.04269690809,49197529.85417659,0.0,67.0,0.0,0.0,2.0,-2.5958439979574783,0.0052579889904082,2.726375812057329,20779
0.0045392296433063,7.0,-9.959713220872674,0.1742089760726098,0.2034672868899512,0.0030859711229635,0.0153614151927816,0.5173874860087226,114.34240281399336,179718.68684683673,133843994.266238,1486627.0040425176,192022329.35653472,10.0,39.0,0.0,1.0,2.0,-3.678188650503666,-3.729662798138601,0.0859363881038877,20783
0.0711399692874373,6.0,-9.71644746526081,0.1742659185725152,0.2866033187486089,0.2802799978872169,0.0002719548286175,0.57748640584434,101.80648557009918,3278.269798505731,-1954480.292710392,23477.2301883211,60318921.39540617,10.0,23.0,0.0,1.0,1.6854113713275527,8.646351009795627,-1.2615494237192773,-0.2913402711834834,20784
0.5448295007723882,4.0,-13.589470454997183,0.1148921758594685,0.2477660206113296,0.1536467277666712,1.5035265377865898e-09,0.4828345934687689,116.59526872367384,197148.6442068181,-101341066.64244431,22464.811132363044,55346545.60763535,2.0,47.934024096483256,0.0,0.0,1.8490359087818136,-1.774428674638744,1.8875532068210863,5.648999579359529,20794
0.4149023250399589,7.0,-9.7491740897161,0.0566472182851879,0.0219728640126866,0.0015834699658607,0.0667891539034321,0.1356525351566999,97.42341419449605,282778.8918652299,-6487994.889894098,244710.4495842385,-55705795.375564754,6.0,50.79817962816766,1.0,1.0,1.0,-3.708036894327917,-2.2114352057285496,-0.518912926769934,20799
0.0208007231682164,4.0,-0.153480851879932,0.0752192928736788,0.0001030905603537,0.0005160702127626,0.0386987591649788,0.1260680052460524,111.9187864669292,247438.8879992276,962555306.236108,6132959.999611944,1222543426.1353257,2.0,28.0,1.0,1.0,1.0,-3.0896204090342034,-3.089613619239427,0.4900308230960986,20800
0.4244460240458418,4.932053748760047,-3.3491625167225862,0.0325298907055072,0.0710904448311275,7.99703207673026e-05,0.0589710429143402,0.2266093431165894,107.30926324145194,208815.2311993689,153247287.1278719,1532090.6648374451,197051673.05953655,10.0,62.0,1.0,1.0,2.0,-3.00018148698821,-0.504851823963653,0.7883523297329726,20801
